Route_ID,Route_Name,Route,Short Name,Long Name,Description,Mode,Trip,Sign,Service,Length,Direction
1,170-F-1,170,170,Waltham - Dudley,Commuter Bus,3,38173968,Waltham Central Square (Express),BUS42018-hba48011-Weekday-02,20.8165,F
2,170-R-1,170,170,Waltham - Dudley,Commuter Bus,3,38174309,Dudley (Express),BUS42018-hba48011-Weekday-02,20.4348,R
3,23-R-1,23,23,Ashmont - Ruggles via Washington Street,Key Bus,3,38175312_1,Watertown Yard via Dudley,BUS42018-hba48011-Weekday-02,0.965417,R
4,4-F-1,4,4,North Station - Tide Street,Commuter Bus,3,38174928,North Station,BUS42018-hba48011-Weekday-02,2.31999,F
5,4-F-2,4,4,North Station - Tide Street,Commuter Bus,3,38174920,North Station via South Station,BUS42018-hba48011-Weekday-02,3.02948,F
6,4-R-1,4,4,North Station - Tide Street,Commuter Bus,3,38174936,Tide St,BUS42018-hba48011-Weekday-02,2.59074,R
7,4-R-2,4,4,North Station - Tide Street,Commuter Bus,3,38174944,Tide St via South Station,BUS42018-hba48011-Weekday-02,3.26423,R
8,44-F-1,44,44,Jackson Square - Ruggles,Local Bus,3,38174867,Jackson Square,BUS42018-hba48011-Weekday-02,1.66533,F
9,501-F-1,501,501,Brighton - Downtown Boston,Commuter Bus,3,38174477,Brighton Center (Express),BUS42018-hba48011-Weekday-02,6.47022,F
10,501-F-2,501,501,Brighton - Downtown Boston,Commuter Bus,3,38174505,Brighton Center (Express),BUS42018-hba48011-Weekday-02,9.93512,F
11,501-R-1,501,501,Brighton - Downtown Boston,Commuter Bus,3,38174498,Downtown (Express),BUS42018-hba48011-Weekday-02,6.23997,R
12,501-R-2,501,501,Brighton - Downtown Boston,Commuter Bus,3,38174169,Downtown (Express),BUS42018-hba48011-Weekday-02,9.52173,R
13,502-F-1,502,502,Watertown Yard - Copley,Commuter Bus,3,38173955,Watertown (Express),BUS42018-hba48011-Weekday-02,6.83902,F
14,502-R-1,502,502,Watertown Yard - Copley,Commuter Bus,3,38174170,Copley (Express),BUS42018-hba48011-Weekday-02,7.05395,R
15,503-F-1,503,503,Brighton - Copley,Commuter Bus,3,38174240,Brighton Center via Cambridge St (Express),BUS42018-hba48011-Weekday-02,4.94626,F
16,503-F-2,503,503,Brighton - Copley,Commuter Bus,3,38174296,Brighton Center (Express),BUS42018-hba48011-Weekday-02,8.41117,F
17,503-R-1,503,503,Brighton - Copley,Commuter Bus,3,38174302,Copley (Express),BUS42018-hba48011-Weekday-02,4.884,R
18,503-R-2,503,503,Brighton - Copley,Commuter Bus,3,38174232,Copley (Express),BUS42018-hba48011-Weekday-02,8.16575,R
19,504-F-1,504,504,Watertown Yard - Downtown Boston,Commuter Bus,3,38174223,Watertown (Express),BUS42018-hba48011-Weekday-02,8.36298,F
20,504-F-2,504,504,Watertown Yard - Downtown Boston,Commuter Bus,3,38174494,Watertown via Copley (Express),BUS42018-hba48011-Weekday-02,8.3459,F
21,504-R-1,504,504,Watertown Yard - Downtown Boston,Commuter Bus,3,38174483,Downtown (Express),BUS42018-hba48011-Weekday-02,8.40992,R
22,504-R-2,504,504,Watertown Yard - Downtown Boston,Commuter Bus,3,38174484,Downtown via Copley (Express),BUS42018-hba48011-Weekday-02,8.39316,R
23,505-F-1,505,505,Waltham Center - Downtown Boston,Commuter Bus,3,38173992,Waltham Central Square (Express),BUS42018-hba48011-Weekday-02,13.3486,F
24,505-F-2,505,505,Waltham Center - Downtown Boston,Commuter Bus,3,38173974,Waltham Central Square (Express),BUS42018-hba48011-Weekday-02,13.8808,F
25,505-R-1,505,505,Waltham Center - Downtown Boston,Commuter Bus,3,38173975,Downtown (Express),BUS42018-hba48011-Weekday-02,13.3736,R
26,505-R-2,505,505,Waltham Center - Downtown Boston,Commuter Bus,3,38173991,Downtown (Express),BUS42018-hba48011-Weekday-02,13.9057,R
27,553-F-1,553,553,Roberts - Downtown Boston,Local Bus,3,38174229,Waltham via Copley (Express),BUS42018-hba48011-Weekday-02,12.3443,F
28,553-F-2,553,553,Roberts - Downtown Boston,Local Bus,3,38173971,Roberts (Express),BUS42018-hba48011-Weekday-02,15.0465,F
29,553-R-1,553,553,Roberts - Downtown Boston,Local Bus,3,38173953,Downtown via Copley (Express),BUS42018-hba48011-Weekday-02,13.0086,R
30,553-R-2,553,553,Roberts - Downtown Boston,Local Bus,3,38174010,Newton Corner,BUS42018-hba48011-Weekday-02,7.55479,R
31,553-R-3,553,553,Roberts - Downtown Boston,Local Bus,3,38174023,Downtown (Express),BUS42018-hba48011-Weekday-02,15.4396,R
32,554-F-1,554,554,Waverley Square - Downtown Boston,Local Bus,3,38173969,Waverley (Express),BUS42018-hba48011-Weekday-02,16.5191,F
33,554-F-2,554,554,Waverley Square - Downtown Boston,Local Bus,3,38174054,Waverley via Trapelo Rd (Express),BUS42018-hba48011-Weekday-02,18.8578,F
34,554-R-1,554,554,Waverley Square - Downtown Boston,Local Bus,3,38174043,Downtown (Express),BUS42018-hba48011-Weekday-02,17.1427,R
35,554-R-2,554,554,Waverley Square - Downtown Boston,Local Bus,3,38173970,Downtown via Trapelo Rd (Express),BUS42018-hba48011-Weekday-02,19.4814,R
36,556-F-1,556,556,Waltham Highlands - Downtown Boston,Commuter Bus,3,38174040,Waltham Highlands,BUS42018-hba48011-Weekday-02,5.28931,F
37,556-F-2,556,556,Waltham Highlands - Downtown Boston,Commuter Bus,3,38173972,Waltham Highlands (Express),BUS42018-hba48011-Weekday-02,13.2818,F
38,556-R-1,556,556,Waltham Highlands - Downtown Boston,Commuter Bus,3,38174039,Newton Corner,BUS42018-hba48011-Weekday-02,5.35051,R
39,556-R-2,556,556,Waltham Highlands - Downtown Boston,Commuter Bus,3,38173973,Downtown (Express),BUS42018-hba48011-Weekday-02,13.2353,R
40,558-F-1,558,558,Riverside - Downtown Boston,Commuter Bus,3,38174107,Riverside,BUS42018-hba48011-Weekday-02,8.33581,F
41,558-F-2,558,558,Riverside - Downtown Boston,Commuter Bus,3,38174032,Riverside (Express),BUS42018-hba48011-Weekday-02,16.3283,F
42,558-R-1,558,558,Riverside - Downtown Boston,Commuter Bus,3,38174106,Newton Corner,BUS42018-hba48011-Weekday-02,8.11605,R
43,558-R-2,558,558,Riverside - Downtown Boston,Commuter Bus,3,38174112,Downtown (Express),BUS42018-hba48011-Weekday-02,16.0009,R
44,57-F-1,57,57,Watertown Yard - Kenmore,Key Bus,3,38175312_3,Watertown Yard,BUS42018-hba48011-Weekday-02,3.13766,F
45,57-F-2,57,57,Watertown Yard - Kenmore,Key Bus,3,38174178,Watertown Yard,BUS42018-hba48011-Weekday-02,5.87034,F
46,57-F-3,57,57,Watertown Yard - Kenmore,Key Bus,3,38174685,Watertown Yard,BUS42018-hba48011-Weekday-02,5.41287,F
47,57-F-4,57,57,Watertown Yard - Kenmore,Key Bus,3,38174684,Watertown via Kenmore,BUS42018-hba48011-Weekday-02,8.34529,F
48,57-R-1,57,57,Watertown Yard - Kenmore,Key Bus,3,38174216,Kenmore,BUS42018-hba48011-Weekday-02,2.60209,R
49,57-R-2,57,57,Watertown Yard - Kenmore,Key Bus,3,38173946,Kenmore,BUS42018-hba48011-Weekday-02,5.71015,R
50,57-R-3,57,57,Watertown Yard - Kenmore,Key Bus,3,38174782,Haymarket via Kenmore,BUS42018-hba48011-Weekday-02,8.52812,R
51,57A-F-1,57A,57A,Oak Square - Kenmore,Local Bus,3,38174695,Oak Square,BUS42018-hba48011-Weekday-02,3.87235,F
52,57A-R-1,57A,57A,Oak Square - Kenmore,Local Bus,3,38174763,Kenmore,BUS42018-hba48011-Weekday-02,3.79307,R
53,59-F-1,59,59,Needham Junction - Watertown Square,Local Bus,3,38174829,Needham Junction via Needham St,BUS42018-hba48011-Weekday-02,8.88449,F
54,59-F-2,59,59,Needham Junction - Watertown Square,Local Bus,3,38174820,Needham Junction,BUS42018-hba48011-Weekday-02,8.88118,F
55,59-R-1,59,59,Needham Junction - Watertown Square,Local Bus,3,38174821,Watertown Square via Needham St,BUS42018-hba48011-Weekday-02,8.88449,R
56,59-R-2,59,59,Needham Junction - Watertown Square,Local Bus,3,38174823,Watertown Square,BUS42018-hba48011-Weekday-02,8.88118,R
57,60-F-1,60,60,Chestnut Hill - Kenmore,Local Bus,3,38174340,Chestnut Hill Mall,BUS42018-hba48011-Weekday-02,5.53108,F
58,60-F-2,60,60,Chestnut Hill - Kenmore,Local Bus,3,38174343,Chestnut Hill Mall,BUS42018-hba48011-Weekday-02,5.71798,F
59,60-F-3,60,60,Chestnut Hill - Kenmore,Local Bus,3,38174409,Chestnut Hill Mall,BUS42018-hba48011-Weekday-02,7.06562,F
60,60-R-1,60,60,Chestnut Hill - Kenmore,Local Bus,3,38174404,Kenmore,BUS42018-hba48011-Weekday-02,4.87127,R
61,60-R-2,60,60,Chestnut Hill - Kenmore,Local Bus,3,38174341,Kenmore,BUS42018-hba48011-Weekday-02,6.2189,R
62,65-F-1,65,65,Brighton - Kenmore,Local Bus,3,38174350,Brighton Center,BUS42018-hba48011-Weekday-02,4.27089,F
63,65-R-1,65,65,Brighton - Kenmore,Local Bus,3,38174356,Kenmore,BUS42018-hba48011-Weekday-02,4.1018,R
64,66-F-1,66,66,Harvard - Dudley via Allston,Key Bus,3,38175312_2,Watertown Yard via Union Square Allston,BUS42018-hba48011-Weekday-02,3.93225,F
65,66-F-2,66,66,Harvard - Dudley via Allston,Key Bus,3,38174175,Brighton Center via Brookline,BUS42018-hba48011-Weekday-02,4.85075,F
66,701-F-1,701,CT1,"Central Square, Cambridge - Boston Medical Center",Local Bus,3,38174120,Central Square (Limited Stops),BUS42018-hba48011-Weekday-02,3.27629,F
67,701-R-1,701,CT1,"Central Square, Cambridge - Boston Medical Center",Local Bus,3,38174273,Boston Medical Center (Limited Stops),BUS42018-hba48011-Weekday-02,3.46001,R
68,701-R-2,701,CT1,"Central Square, Cambridge - Boston Medical Center",Local Bus,3,38174121,Boston Medical Center (Limited Stops),BUS42018-hba48011-Weekday-02,3.12398,R
69,708-F-1,708,CT3,Beth Israel Deaconess or Boston Medical Center - Andrew,Local Bus,3,38174633,Boston Medical Center (Limited Stops),BUS42018-hba48011-Weekday-02,1.17769,F
70,708-F-2,708,CT3,Beth Israel Deaconess or Boston Medical Center - Andrew,Local Bus,3,38174142,Beth Israel (Limited Stops),BUS42018-hba48011-Weekday-02,4.16993,F
71,708-F-3,708,CT3,Beth Israel Deaconess or Boston Medical Center - Andrew,Local Bus,3,38174152,Beth Israel (Limited Stops),BUS42018-hba48011-Weekday-02,4.10501,F
72,708-R-1,708,CT3,Beth Israel Deaconess or Boston Medical Center - Andrew,Local Bus,3,38174641,Andrew (Limited Stops),BUS42018-hba48011-Weekday-02,1.44611,R
73,708-R-2,708,CT3,Beth Israel Deaconess or Boston Medical Center - Andrew,Local Bus,3,38174146,Andrew (Limited Stops),BUS42018-hba48011-Weekday-02,4.31747,R
74,708-R-3,708,CT3,Beth Israel Deaconess or Boston Medical Center - Andrew,Local Bus,3,38174145,Andrew (Limited Stops),BUS42018-hba48011-Weekday-02,4.47931,R
75,747-F-1,747,CT2,Sullivan - Ruggles,Local Bus,3,38174179,Sullivan (Limited Stops),BUS42018-hba48011-Weekday-02,6.36722,F
76,747-R-1,747,CT2,Sullivan - Ruggles,Local Bus,3,38174180,Ruggles (Limited Stops),BUS42018-hba48011-Weekday-02,6.75557,R
77,8-F-1,8,8,Harbor Point/UMass - Kenmore,Local Bus,3,38174868,Dudley,BUS42018-hba48011-Weekday-02,3.36714,F
78,14-F-1,14,14,Roslindale Square - Heath Street,Local Bus,3,38486976,Dudley,BUS42018-hbb48011-Weekday-02,2.0314,F
79,14-F-2,14,14,Roslindale Square - Heath Street,Local Bus,3,38487010,Roslindale Square,BUS42018-hbb48011-Weekday-02,6.3728,F
80,14-F-3,14,14,Roslindale Square - Heath Street,Local Bus,3,38486977,Roslindale Square,BUS42018-hbb48011-Weekday-02,8.4042,F
81,14-R-1,14,14,Roslindale Square - Heath Street,Local Bus,3,38486978,Heath St,BUS42018-hbb48011-Weekday-02,8.4084,R
82,15-F-1,15,15,Kane Square - Ruggles,Key Bus,3,38486669,Mattapan via Dudley & Fields Corner,BUS42018-hbb48011-Weekday-02,9.72736,F
83,15-R-1,15,15,Kane Square - Ruggles,Key Bus,3,38486668,Haymarket via Dudley & Fields Corner,BUS42018-hbb48011-Weekday-02,9.4123,R
84,195-R-1,195,195,Shattuck Hospital - Downtown Boston,Supplemental Bus,3,38487244,Downtown via Park St,BUS42018-hbb48011-Weekday-02,6.08688,R
85,21-F-1,21,21,Ashmont - Forest Hills,Local Bus,3,38487309,Ashmont,BUS42018-hbb48011-Weekday-02,3.62534,F
86,21-R-1,21,21,Ashmont - Forest Hills,Local Bus,3,38487950_1,Avenue Louis Pasteur via Forest Hills,BUS42018-hbb48011-Weekday-02,3.77992,R
87,21-R-2,21,21,Ashmont - Forest Hills,Local Bus,3,38487575,Forest Hills,BUS42018-hbb48011-Weekday-02,3.64017,R
88,24-F-1,24,24,Wakefield Avenue & Truman Parkway - Mattapan or Ashmont,Local Bus,3,38486140,Wakefield Ave,BUS42018-hbb48011-Weekday-02,2.28809,F
89,24-F-2,24,24,Wakefield Avenue & Truman Parkway - Mattapan or Ashmont,Local Bus,3,38485763,Wakefield Ave,BUS42018-hbb48011-Weekday-02,4.0773,F
90,24-R-1,24,24,Wakefield Avenue & Truman Parkway - Mattapan or Ashmont,Local Bus,3,38486670,Mattapan,BUS42018-hbb48011-Weekday-02,1.98827,R
91,24-R-2,24,24,Wakefield Avenue & Truman Parkway - Mattapan or Ashmont,Local Bus,3,38485764,Mattapan,BUS42018-hbb48011-Weekday-02,3.10217,R
92,2427-F-1,2427,24/27,Wakefield Avenue & Truman Parkway - Ashmont,Local Bus,3,38486684,Wakefield Ave,BUS42018-hbb48011-Weekday-02,6.31394,F
93,2427-R-1,2427,24/27,Wakefield Avenue & Truman Parkway - Ashmont,Local Bus,3,38486683,Ashmont,BUS42018-hbb48011-Weekday-02,5.33881,R
94,26-F-1,26,26,Ashmont - Gallivan Boulevard,Local Bus,3,38486297,Ashmont via Washington St,BUS42018-hbb48011-Weekday-02,1.89889,F
95,26-F-2,26,26,Ashmont - Gallivan Boulevard,Local Bus,3,38486249,Ashmont via Norfolk St,BUS42018-hbb48011-Weekday-02,2.59519,F
96,26-R-1,26,26,Ashmont - Gallivan Boulevard,Local Bus,3,38486248,Gallivan Blvd via Washington St,BUS42018-hbb48011-Weekday-02,1.40599,R
97,26-R-2,26,26,Ashmont - Gallivan Boulevard,Local Bus,3,38486296,Gallivan Blvd via Norfolk St,BUS42018-hbb48011-Weekday-02,2.11037,R
98,27-F-1,27,27,Mattapan - Ashmont,Local Bus,3,38487012,Mattapan,BUS42018-hbb48011-Weekday-02,2.23664,F
99,27-R-1,27,27,Mattapan - Ashmont,Local Bus,3,38487011,Ashmont,BUS42018-hbb48011-Weekday-02,2.23664,R
100,28-F-1,28,28,Mattapan - Ruggles,Key Bus,3,38486137,Mattapan,BUS42018-hbb48011-Weekday-02,7.13615,F
101,29-F-1,29,29,Mattapan - Jackson Square,Local Bus,3,38485766,Mattapan,BUS42018-hbb48011-Weekday-02,4.55919,F
102,29-F-2,29,29,Mattapan - Jackson Square,Local Bus,3,38485775,Mattapan via Franklin Field,BUS42018-hbb48011-Weekday-02,5.09918,F
103,29-F-3,29,29,Mattapan - Jackson Square,Local Bus,3,38485797,Mattapan,BUS42018-hbb48011-Weekday-02,5.74357,F
104,29-R-1,29,29,Mattapan - Jackson Square,Local Bus,3,38485765,Jackson,BUS42018-hbb48011-Weekday-02,4.33193,R
105,29-R-2,29,29,Mattapan - Jackson Square,Local Bus,3,38485771,Jackson via Franklin Field,BUS42018-hbb48011-Weekday-02,4.84406,R
106,29-R-3,29,29,Mattapan - Jackson Square,Local Bus,3,38485803,Ruggles,BUS42018-hbb48011-Weekday-02,5.66692,R
107,30-F-1,30,30,Mattapan - Forest Hills via Roslindale Square,Local Bus,3,38487952_2,Ashmont via Mattapan,BUS42018-hbb48011-Weekday-02,2.75959,F
108,30-F-2,30,30,Mattapan - Forest Hills via Roslindale Square,Local Bus,3,38485822,Mattapan,BUS42018-hbb48011-Weekday-02,4.09511,F
109,30-R-1,30,30,Mattapan - Forest Hills via Roslindale Square,Local Bus,3,38487953_2,Millennium Park via Roslindale Square,BUS42018-hbb48011-Weekday-02,2.35206,R
110,30-R-2,30,30,Mattapan - Forest Hills via Roslindale Square,Local Bus,3,38485823,Forest Hills,BUS42018-hbb48011-Weekday-02,3.55379,R
111,31-F-1,31,31,Mattapan - Forest Hills via Morton Street,Local Bus,3,38487306,Mattapan,BUS42018-hbb48011-Weekday-02,3.28516,F
112,31-R-1,31,31,Mattapan - Forest Hills via Morton Street,Local Bus,3,38487304,Forest Hills,BUS42018-hbb48011-Weekday-02,3.05988,R
113,32-F-1,32,32,Wolcott Square - Forest Hills,Key Bus,3,38485856,Cleary Square,BUS42018-hbb48011-Weekday-02,3.25309,F
114,32-F-2,32,32,Wolcott Square - Forest Hills,Key Bus,3,38485973,Wolcott Square,BUS42018-hbb48011-Weekday-02,4.57545,F
115,32-F-3,32,32,Wolcott Square - Forest Hills,Key Bus,3,38487932,Wolcott Square,BUS42018-hbb48011-Weekday-02,5.2643,F
116,32-F-4,32,32,Wolcott Square - Forest Hills,Key Bus,3,38486234,Wolcott Square,BUS42018-hbb48011-Weekday-02,7.5111,F
117,32-R-1,32,32,Wolcott Square - Forest Hills,Key Bus,3,38485855,Forest Hills,BUS42018-hbb48011-Weekday-02,3.25293,R
118,32-R-2,32,32,Wolcott Square - Forest Hills,Key Bus,3,38485960_1,Avenue Louis Pasteur via Forest Hills,BUS42018-hbb48011-Weekday-02,4.58242,R
119,32-R-3,32,32,Wolcott Square - Forest Hills,Key Bus,3,38485974,Forest Hills,BUS42018-hbb48011-Weekday-02,4.57528,R
120,32-R-4,32,32,Wolcott Square - Forest Hills,Key Bus,3,38487933,Forest Hills,BUS42018-hbb48011-Weekday-02,5.39304,R
121,32-R-5,32,32,Wolcott Square - Forest Hills,Key Bus,3,38486695,Townsend & Humboldt,BUS42018-hbb48011-Weekday-02,7.59418,R
122,3233-F-1,3233,32/33,"River Street & Milton Street, Dedham - Forest Hills",Supplemental Bus,3,38485858,River & Milton via Cleary Sq,BUS42018-hbb48011-Weekday-02,5.54969,F
123,33-F-1,33,33,"River Street & Milton Street, Dedham - Mattapan",Local Bus,3,38485874,River St & Milton St,BUS42018-hbb48011-Weekday-02,5.15837,F
124,33-F-2,33,33,"River Street & Milton Street, Dedham - Mattapan",Local Bus,3,38485860,River St & Milton St,BUS42018-hbb48011-Weekday-02,5.77614,F
125,33-F-3,33,33,"River Street & Milton Street, Dedham - Mattapan",Local Bus,3,38485887,River St & Milton St,BUS42018-hbb48011-Weekday-02,6.00031,F
126,33-R-1,33,33,"River Street & Milton Street, Dedham - Mattapan",Local Bus,3,38485884,Forest Hills,BUS42018-hbb48011-Weekday-02,5.53652,R
127,33-R-2,33,33,"River Street & Milton Street, Dedham - Mattapan",Local Bus,3,38485859,Mattapan,BUS42018-hbb48011-Weekday-02,5.31824,R
128,33-R-3,33,33,"River Street & Milton Street, Dedham - Mattapan",Local Bus,3,38485875,Mattapan,BUS42018-hbb48011-Weekday-02,5.96219,R
129,33-R-4,33,33,"River Street & Milton Street, Dedham - Mattapan",Local Bus,3,38487931,Mattapan,BUS42018-hbb48011-Weekday-02,6.18637,R
130,34-F-1,34,34,Dedham Line - Forest Hills,Local Bus,3,38486835,Dedham Line,BUS42018-hbb48011-Weekday-02,4.45734,F
131,34-F-2,34,34,Dedham Line - Forest Hills,Local Bus,3,38486236,Dedham Line,BUS42018-hbb48011-Weekday-02,7.53274,F
132,34-R-1,34,34,Dedham Line - Forest Hills,Local Bus,3,38486123,Forest Hills,BUS42018-hbb48011-Weekday-02,4.54968,R
133,34-R-2,34,34,Dedham Line - Forest Hills,Local Bus,3,38486671,Townsend & Humboldt,BUS42018-hbb48011-Weekday-02,7.66939,R
134,34E-F-1,34E,34E,Walpole - Forest Hills,Local Bus,3,38485920,Walpole Center via Dedham Mall,BUS42018-hbb48011-Weekday-02,14.589,F
135,34E-F-2,34E,34E,Walpole - Forest Hills,Local Bus,3,38485914,Walpole Center via Walpole St,BUS42018-hbb48011-Weekday-02,13.1407,F
136,34E-F-3,34E,34E,Walpole - Forest Hills,Local Bus,3,38485948,Walpole Center via Walpole St,BUS42018-hbb48011-Weekday-02,14.2171,F
137,34E-F-4,34E,34E,Walpole - Forest Hills,Local Bus,3,38486745,East Walpole via Dedham Mall,BUS42018-hbb48011-Weekday-02,12.944,F
138,34E-F-5,34E,34E,Walpole - Forest Hills,Local Bus,3,38486406,East Walpole,BUS42018-hbb48011-Weekday-02,11.4957,F
139,34E-F-6,34E,34E,Walpole - Forest Hills,Local Bus,3,38485900,Walpole Center via Dedham Mall,BUS42018-hbb48011-Weekday-02,15.2129,F
140,34E-F-7,34E,34E,Walpole - Forest Hills,Local Bus,3,38485853,Walpole Center (Express to LaGrange St),BUS42018-hbb48011-Weekday-02,13.7646,F
141,34E-F-8,34E,34E,Walpole - Forest Hills,Local Bus,3,38485902,Walpole Center via Dedham Mall,BUS42018-hbb48011-Weekday-02,16.2894,F
142,34E-F-9,34E,34E,Walpole - Forest Hills,Local Bus,3,38485944,Walpole Center,BUS42018-hbb48011-Weekday-02,14.5451,F
143,34E-R-1,34E,34E,Walpole - Forest Hills,Local Bus,3,38485854,Forest Hills via Dedham Mall & Walpole St,BUS42018-hbb48011-Weekday-02,14.6247,R
144,34E-R-2,34E,34E,Walpole - Forest Hills,Local Bus,3,38486407,Forest Hills,BUS42018-hbb48011-Weekday-02,11.4985,R
145,34E-R-3,34E,34E,Walpole - Forest Hills,Local Bus,3,38486970,Forest Hills via Dedham Mall,BUS42018-hbb48011-Weekday-02,13.0367,R
146,34E-R-4,34E,34E,Walpole - Forest Hills,Local Bus,3,38486738,Forest Hills via Dedham Mall,BUS42018-hbb48011-Weekday-02,14.1132,R
147,34E-R-5,34E,34E,Walpole - Forest Hills,Local Bus,3,38485897,Forest Hills,BUS42018-hbb48011-Weekday-02,13.7104,R
148,34E-R-6,34E,34E,Walpole - Forest Hills,Local Bus,3,38485899,Forest Hills via Dedham Mall,BUS42018-hbb48011-Weekday-02,15.2486,R
149,34E-R-7,34E,34E,Walpole - Forest Hills,Local Bus,3,38485931,Forest Hills via Dedham Mall,BUS42018-hbb48011-Weekday-02,16.325,R
150,35-F-1,35,35,Dedham Mall - Forest Hills,Local Bus,3,38487181,Stimson St,BUS42018-hbb48011-Weekday-02,4.6561,F
151,35-F-2,35,35,Dedham Mall - Forest Hills,Local Bus,3,38487109,Dedham Mall,BUS42018-hbb48011-Weekday-02,6.37494,F
152,35-F-3,35,35,Dedham Mall - Forest Hills,Local Bus,3,38487133,Dedham Mall,BUS42018-hbb48011-Weekday-02,9.10442,F
153,35-R-1,35,35,Dedham Mall - Forest Hills,Local Bus,3,38487179,Forest Hills,BUS42018-hbb48011-Weekday-02,4.7642,R
154,35-R-2,35,35,Dedham Mall - Forest Hills,Local Bus,3,38487114,Forest Hills,BUS42018-hbb48011-Weekday-02,6.45241,R
155,35-R-3,35,35,Dedham Mall - Forest Hills,Local Bus,3,38487135,Avenue Louis Pasteur,BUS42018-hbb48011-Weekday-02,7.55761,R
156,36-F-1,36,36,Charles River Loop - Forest Hills,Local Bus,3,38487953_3,Millennium Park via VA Hospital,BUS42018-hbb48011-Weekday-02,3.71382,F
157,36-F-2,36,36,Charles River Loop - Forest Hills,Local Bus,3,38485963,VA Hospital,BUS42018-hbb48011-Weekday-02,4.32001,F
158,36-F-3,36,36,Charles River Loop - Forest Hills,Local Bus,3,38485907,Charles River Loop,BUS42018-hbb48011-Weekday-02,4.06413,F
159,36-F-4,36,36,Charles River Loop - Forest Hills,Local Bus,3,38485971,Rivermoor Industrial Park via VA Hospital,BUS42018-hbb48011-Weekday-02,4.89326,F
160,36-F-5,36,36,Charles River Loop - Forest Hills,Local Bus,3,38485961,Millennium Park via VA Hospital,BUS42018-hbb48011-Weekday-02,4.89326,F
161,36-F-6,36,36,Charles River Loop - Forest Hills,Local Bus,3,38486233,Charles River Loop,BUS42018-hbb48011-Weekday-02,7.13954,F
162,36-R-1,36,36,Charles River Loop - Forest Hills,Local Bus,3,38487952_1,Ashmont via Roslindale Square,BUS42018-hbb48011-Weekday-02,2.4805,R
163,36-R-2,36,36,Charles River Loop - Forest Hills,Local Bus,3,38485908,Forest Hills,BUS42018-hbb48011-Weekday-02,4.11075,R
164,36-R-3,36,36,Charles River Loop - Forest Hills,Local Bus,3,38485964,Forest Hills,BUS42018-hbb48011-Weekday-02,4.79069,R
165,36-R-4,36,36,Charles River Loop - Forest Hills,Local Bus,3,38485962,Forest Hills,BUS42018-hbb48011-Weekday-02,4.81509,R
166,36-R-5,36,36,Charles River Loop - Forest Hills,Local Bus,3,38485972,Forest Hills,BUS42018-hbb48011-Weekday-02,4.94076,R
167,36-R-6,36,36,Charles River Loop - Forest Hills,Local Bus,3,38486231,Townsend & Humboldt,BUS42018-hbb48011-Weekday-02,7.23047,R
168,37-F-1,37,37,Baker Street & Vermont Street - Forest Hills,Local Bus,3,38486004,Baker & Vermont St,BUS42018-hbb48011-Weekday-02,4.00717,F
169,37-F-2,37,37,Baker Street & Vermont Street - Forest Hills,Local Bus,3,38486023,LaGrange St & Corey St,BUS42018-hbb48011-Weekday-02,5.36056,F
170,37-R-1,37,37,Baker Street & Vermont Street - Forest Hills,Local Bus,3,38486005,Forest Hills,BUS42018-hbb48011-Weekday-02,4.29751,R
171,37-R-2,37,37,Baker Street & Vermont Street - Forest Hills,Local Bus,3,38486024,Forest Hills,BUS42018-hbb48011-Weekday-02,5.8426,R
172,38-F-1,38,38,Wren Street - Forest Hills,Local Bus,3,38487247,Wren St,BUS42018-hbb48011-Weekday-02,3.92603,F
173,38-F-2,38,38,Wren Street - Forest Hills,Local Bus,3,38486232,Wren St,BUS42018-hbb48011-Weekday-02,7.00143,F
174,38-R-1,38,38,Wren Street - Forest Hills,Local Bus,3,38486181_1,Avenue Louis Pasteur via JP Center,BUS42018-hbb48011-Weekday-02,2.1678,R
175,38-R-2,38,38,Wren Street - Forest Hills,Local Bus,3,38486172_1,Avenue Louis Pasteur via JP Center,BUS42018-hbb48011-Weekday-02,3.28114,R
176,38-R-3,38,38,Wren Street - Forest Hills,Local Bus,3,38487246,Forest Hills,BUS42018-hbb48011-Weekday-02,4.00937,R
177,39-F-1,39,39,Forest Hills - Back Bay Station,Key Bus,3,38487956_1,Dedham Line via Forest Hills,BUS42018-hbb48011-Weekday-02,3.15264,F
178,39-F-2,39,39,Forest Hills - Back Bay Station,Key Bus,3,38487951_1,Ashmont Via Forest Hills,BUS42018-hbb48011-Weekday-02,3.22724,F
179,39-F-3,39,39,Forest Hills - Back Bay Station,Key Bus,3,38485913,Forest Hills,BUS42018-hbb48011-Weekday-02,4.97467,F
180,39-F-4,39,39,Forest Hills - Back Bay Station,Key Bus,3,38486080,Forest Hills,BUS42018-hbb48011-Weekday-02,6.32139,F
181,39-R-1,39,39,Forest Hills - Back Bay Station,Key Bus,3,38486172_2,Avenue Louis Pasteur,BUS42018-hbb48011-Weekday-02,2.78921,R
182,39-R-2,39,39,Forest Hills - Back Bay Station,Key Bus,3,38485960_2,Avenue Louis Pasteur,BUS42018-hbb48011-Weekday-02,3.3188,R
183,39-R-3,39,39,Forest Hills - Back Bay Station,Key Bus,3,38487065,Back Bay,BUS42018-hbb48011-Weekday-02,5.18261,R
